District,Date,Confirmed,Recovered,Active,Death
THIRUVANANTHAPURAM,03 June 2020,14,6,54,0
THIRUVANANTHAPURAM,04 June 2020,5,1,58,0
THIRUVANANTHAPURAM,05 June 2020,5,1,62,0
THIRUVANANTHAPURAM,06 June 2020,3,0,65,0
THIRUVANANTHAPURAM,07 June 2020,4,1,68,0
THIRUVANANTHAPURAM,08 June 2020,3,0,71,0
THIRUVANANTHAPURAM,09 June 2020,10,11,70,0
THIRUVANANTHAPURAM,10 June 2020,6,3,73,0
THIRUVANANTHAPURAM,11 June 2020,0,16,57,0
THIRUVANANTHAPURAM,12 June 2020,1,2,56,0
THIRUVANANTHAPURAM,13 June 2020,0,4,52,0
THIRUVANANTHAPURAM,14 June 2020,4,4,52,0
THIRUVANANTHAPURAM,15 June 2020,1,3,49,1
THIRUVANANTHAPURAM,16 June 2020,4,14,39,0
THIRUVANANTHAPURAM,17 June 2020,3,10,32,0
THIRUVANANTHAPURAM,18 June 2020,5,9,28,0
THIRUVANANTHAPURAM,19 June 2020,8,4,32,0
THIRUVANANTHAPURAM,20 June 2020,5,2,35,0
THIRUVANANTHAPURAM,21 June 2020,9,0,44,0
THIRUVANANTHAPURAM,22 June 2020,11,0,55,0
THIRUVANANTHAPURAM,23 June 2020,4,3,56,0
THIRUVANANTHAPURAM,24 June 2020,4,0,60,0
THIRUVANANTHAPURAM,25 June 2020,2,0,62,0
THIRUVANANTHAPURAM,26 June 2020,7,0,69,0
THIRUVANANTHAPURAM,27 June 2020,4,3,70,0
THIRUVANANTHAPURAM,28 June 2020,9,1,78,0
THIRUVANANTHAPURAM,29 June 2020,4,3,79,0
THIRUVANANTHAPURAM,30 June 2020,5,6,77,1
THIRUVANANTHAPURAM,01 July 2020,4,3,78,0
THIRUVANANTHAPURAM,02 July 2020,9,15,72,0
THIRUVANANTHAPURAM,03 July 2020,17,5,84,0
THIRUVANANTHAPURAM,04 July 2020,16,10,90,0
THIRUVANANTHAPURAM,05 July 2020,27,10,107,0
THIRUVANANTHAPURAM,06 July 2020,7,7,107,0
THIRUVANANTHAPURAM,07 July 2020,54,3,158,0
THIRUVANANTHAPURAM,08 July 2020,64,5,217,0
THIRUVANANTHAPURAM,09 July 2020,95,9,303,0
THIRUVANANTHAPURAM,10 July 2020,129,5,427,0
THIRUVANANTHAPURAM,11 July 2020,69,6,489,1
THIRUVANANTHAPURAM,12 July 2020,40,2,527,0
THIRUVANANTHAPURAM,13 July 2020,63,4,586,0
THIRUVANANTHAPURAM,14 July 2020,201,15,772,0
THIRUVANANTHAPURAM,15 July 2020,157,10,919,0
THIRUVANANTHAPURAM,16 July 2020,339,1,1257,0
THIRUVANANTHAPURAM,17 July 2020,246,9,1494,0
THIRUVANANTHAPURAM,18 July 2020,173,6,1659,2
THIRUVANANTHAPURAM,19 July 2020,222,23,1858,0
THIRUVANANTHAPURAM,20 July 2020,182,1,2039,0
THIRUVANANTHAPURAM,21 July 2020,151,10,2179,1
THIRUVANANTHAPURAM,22 July 2020,226,9,2394,0
THIRUVANANTHAPURAM,23 July 2020,222,60,2554,1
THIRUVANANTHAPURAM,24 July 2020,167,101,2619,1
THIRUVANANTHAPURAM,25 July 2020,240,229,2630,0
THIRUVANANTHAPURAM,26 July 2020,175,51,2754,0
THIRUVANANTHAPURAM,27 July 2020,161,65,2850,0
THIRUVANANTHAPURAM,28 July 2020,222,170,2901,1
THIRUVANANTHAPURAM,29 July 2020,213,126,2988,0
THIRUVANANTHAPURAM,30 July 2020,70,220,2837,0
THIRUVANANTHAPURAM,31 July 2020,320,114,3043,0
THIRUVANANTHAPURAM,01 August 2020,259,168,3133,1
THIRUVANANTHAPURAM,02 August 2020,377,66,3443,1
THIRUVANANTHAPURAM,03 August 2020,205,253,3394,1
THIRUVANANTHAPURAM,04 August 2020,242,310,3324,1
THIRUVANANTHAPURAM,05 August 2020,274,528,3068,0
THIRUVANANTHAPURAM,06 August 2020,219,137,3145,1
THIRUVANANTHAPURAM,07 August 2020,289,150,3282,1
THIRUVANANTHAPURAM,08 August 2020,485,777,2988,0
THIRUVANANTHAPURAM,09 August 2020,292,101,3179,0
THIRUVANANTHAPURAM,10 August 2020,200,180,3196,1
THIRUVANANTHAPURAM,11 August 2020,297,498,2990,3
THIRUVANANTHAPURAM,12 August 2020,266,180,3074,1
THIRUVANANTHAPURAM,13 August 2020,434,197,3310,1
THIRUVANANTHAPURAM,14 August 2020,310,199,3415,6
THIRUVANANTHAPURAM,15 August 2020,321,170,3563,3
THIRUVANANTHAPURAM,16 August 2020,519,190,3890,1
THIRUVANANTHAPURAM,17 August 2020,461,270,4077,3
THIRUVANANTHAPURAM,18 August 2020,489,310,4252,2
THIRUVANANTHAPURAM,19 August 2020,540,224,4565,2
THIRUVANANTHAPURAM,20 August 2020,429,230,4756,8
THIRUVANANTHAPURAM,21 August 2020,429,258,4926,0
THIRUVANANTHAPURAM,22 August 2020,464,290,5091,9
THIRUVANANTHAPURAM,23 August 2020,397,125,5361,2
THIRUVANANTHAPURAM,24 August 2020,182,170,5370,3
THIRUVANANTHAPURAM,25 August 2020,391,303,5456,2
THIRUVANANTHAPURAM,26 August 2020,461,201,5704,12
THIRUVANANTHAPURAM,27 August 2020,352,623,5429,4
THIRUVANANTHAPURAM,28 August 2020,532,544,5413,4
THIRUVANANTHAPURAM,29 August 2020,408,591,5230,0
THIRUVANANTHAPURAM,30 August 2020,310,161,5378,1
THIRUVANANTHAPURAM,31 August 2020,221,374,5221,4
THIRUVANANTHAPURAM,01 September 2020,227,394,5052,1
THIRUVANANTHAPURAM,02 September 2020,228,402,4875,3
THIRUVANANTHAPURAM,03 September 2020,317,343,4842,7
THIRUVANANTHAPURAM,04 September 2020,477,426,4890,3
THIRUVANANTHAPURAM,05 September 2020,590,512,4963,4
THIRUVANANTHAPURAM,06 September 2020,528,618,4869,4
THIRUVANANTHAPURAM,07 September 2020,253,614,4501,7
THIRUVANANTHAPURAM,08 September 2020,562,389,4670,4
THIRUVANANTHAPURAM,09 September 2020,531,613,4582,6
THIRUVANANTHAPURAM,10 September 2020,558,483,4655,2
THIRUVANANTHAPURAM,11 September 2020,494,308,4838,3
THIRUVANANTHAPURAM,12 September 2020,566,393,5005,6
THIRUVANANTHAPURAM,13 September 2020,412,291,5118,8
THIRUVANANTHAPURAM,14 September 2020,332,415,5031,3
THIRUVANANTHAPURAM,15 September 2020,656,268,5413,5
THIRUVANANTHAPURAM,16 September 2020,675,418,5669,1
THIRUVANANTHAPURAM,17 September 2020,820,547,5939,3
THIRUVANANTHAPURAM,18 September 2020,926,488,6372,4
THIRUVANANTHAPURAM,19 September 2020,824,564,6627,5
THIRUVANANTHAPURAM,20 September 2020,892,478,7037,2
THIRUVANANTHAPURAM,21 September 2020,533,519,7047,4
THIRUVANANTHAPURAM,22 September 2020,681,469,7248,11
THIRUVANANTHAPURAM,23 September 2020,852,321,7775,3
THIRUVANANTHAPURAM,24 September 2020,875,296,8343,11
THIRUVANANTHAPURAM,25 September 2020,814,411,8740,6
THIRUVANANTHAPURAM,26 September 2020,1050,373,9415,2
THIRUVANANTHAPURAM,27 September 2020,853,434,9828,6
THIRUVANANTHAPURAM,28 September 2020,486,506,9804,3
THIRUVANANTHAPURAM,29 September 2020,935,433,10303,3
THIRUVANANTHAPURAM,30 September 2020,986,379,10903,6
THIRUVANANTHAPURAM,01 October 2020,856,363,11387,9
THIRUVANANTHAPURAM,02 October 2020,1096,357,12121,4
THIRUVANANTHAPURAM,03 October 2020,1049,906,12256,8
THIRUVANANTHAPURAM,04 October 2020,1119,880,12487,8
THIRUVANANTHAPURAM,05 October 2020,700,910,12274,2
THIRUVANANTHAPURAM,06 October 2020,989,850,12404,9
THIRUVANANTHAPURAM,07 October 2020,1182,820,12752,14
THIRUVANANTHAPURAM,08 October 2020,467,1520,11690,9
THIRUVANANTHAPURAM,09 October 2020,1012,1074,11621,7
THIRUVANANTHAPURAM,10 October 2020,1310,905,12017,9
THIRUVANANTHAPURAM,11 October 2020,797,1200,11612,2
THIRUVANANTHAPURAM,12 October 2020,629,830,11405,6
THIRUVANANTHAPURAM,13 October 2020,777,815,11367,0
THIRUVANANTHAPURAM,14 October 2020,581,871,11070,6
THIRUVANANTHAPURAM,15 October 2020,679,775,10954,18
THIRUVANANTHAPURAM,16 October 2020,595,780,10763,5
THIRUVANANTHAPURAM,17 October 2020,848,860,10743,7
THIRUVANANTHAPURAM,18 October 2020,685,1210,10212,4
THIRUVANANTHAPURAM,19 October 2020,516,1670,9054,3
THIRUVANANTHAPURAM,20 October 2020,470,360,9159,5
THIRUVANANTHAPURAM,21 October 2020,657,705,9106,5
THIRUVANANTHAPURAM,22 October 2020,838,909,9030,5
THIRUVANANTHAPURAM,23 October 2020,890,712,9204,4
THIRUVANANTHAPURAM,24 October 2020,909,951,9157,5
THIRUVANANTHAPURAM,25 October 2020,712,941,8922,6
THIRUVANANTHAPURAM,26 October 2020,513,747,8688,0
THIRUVANANTHAPURAM,27 October 2020,413,654,8443,3
THIRUVANANTHAPURAM,28 October 2020,785,594,8629,5
THIRUVANANTHAPURAM,29 October 2020,789,880,8529,9
THIRUVANANTHAPURAM,30 October 2020,587,715,8394,7
THIRUVANANTHAPURAM,31 October 2020,790,562,8622,0
THIRUVANANTHAPURAM,01 November 2020,591,831,8377,5
THIRUVANANTHAPURAM,02 November 2020,361,507,8227,4
THIRUVANANTHAPURAM,03 November 2020,654,563,8309,8
THIRUVANANTHAPURAM,04 November 2020,651,881,8073,6
THIRUVANANTHAPURAM,05 November 2020,756,622,8198,9
THIRUVANANTHAPURAM,06 November 2020,617,824,7984,7
THIRUVANANTHAPURAM,07 November 2020,719,761,7940,2
THIRUVANANTHAPURAM,08 November 2020,421,881,7478,2
THIRUVANANTHAPURAM,09 November 2020,324,452,7342,8
THIRUVANANTHAPURAM,10 November 2020,567,580,7323,6
THIRUVANANTHAPURAM,11 November 2020,484,704,7095,8
THIRUVANANTHAPURAM,12 November 2020,386,304,7174,3
THIRUVANANTHAPURAM,13 November 2020,439,727,6880,6
THIRUVANANTHAPURAM,14 November 2020,468,885,6458,4
THIRUVANANTHAPURAM,15 November 2020,314,571,6195,6
THIRUVANANTHAPURAM,16 November 2020,204,310,6083,5
THIRUVANANTHAPURAM,17 November 2020,391,561,5908,5
THIRUVANANTHAPURAM,18 November 2020,468,579,5794,3
THIRUVANANTHAPURAM,19 November 2020,456,658,5589,3
THIRUVANANTHAPURAM,20 November 2020,393,611,5368,3
THIRUVANANTHAPURAM,21 November 2020,399,609,5150,7
THIRUVANANTHAPURAM,22 November 2020,383,546,4979,8
THIRUVANANTHAPURAM,23 November 2020,229,751,4455,2
THIRUVANANTHAPURAM,24 November 2020,350,441,4360,4
THIRUVANANTHAPURAM,25 November 2020,461,461,4357,2
THIRUVANANTHAPURAM,26 November 2020,457,488,4324,2
THIRUVANANTHAPURAM,27 November 2020,262,334,4250,2
THIRUVANANTHAPURAM,28 November 2020,488,365,4369,4
THIRUVANANTHAPURAM,29 November 2020,370,638,4099,2
THIRUVANANTHAPURAM,30 November 2020,234,334,3994,4
THIRUVANANTHAPURAM,01 December 2020,404,467,3927,4
THIRUVANANTHAPURAM,02 December 2020,523,465,3981,4
THIRUVANANTHAPURAM,03 December 2020,424,380,4019,5
THIRUVANANTHAPURAM,04 December 2020,279,451,3846,1
THIRUVANANTHAPURAM,05 December 2020,288,337,3792,3
THIRUVANANTHAPURAM,06 December 2020,345,377,3759,1
THIRUVANANTHAPURAM,07 December 2020,255,297,3712,4
THIRUVANANTHAPURAM,08 December 2020,272,350,3631,3
THIRUVANANTHAPURAM,09 December 2020,181,401,3408,3
THIRUVANANTHAPURAM,10 December 2020,282,302,3382,4
THIRUVANANTHAPURAM,11 December 2020,277,392,3260,5
THIRUVANANTHAPURAM,12 December 2020,373,529,3102,2
THIRUVANANTHAPURAM,13 December 2020,254,342,3010,4
THIRUVANANTHAPURAM,14 December 2020,222,198,3033,1
THIRUVANANTHAPURAM,15 December 2020,430,290,3164,7
THIRUVANANTHAPURAM,16 December 2020,345,320,3185,4
THIRUVANANTHAPURAM,17 December 2020,271,265,3190,1
THIRUVANANTHAPURAM,18 December 2020,309,273,3221,5
THIRUVANANTHAPURAM,19 December 2020,363,315,3264,4
THIRUVANANTHAPURAM,20 December 2020,333,315,3278,3
THIRUVANANTHAPURAM,21 December 2020,222,227,3267,5
THIRUVANANTHAPURAM,22 December 2020,333,320,3277,3
THIRUVANANTHAPURAM,23 December 2020,404,312,3363,4
THIRUVANANTHAPURAM,24 December 2020,334,310,3384,3
THIRUVANANTHAPURAM,25 December 2020,292,408,3263,5
THIRUVANANTHAPURAM,26 December 2020,202,221,3239,5
THIRUVANANTHAPURAM,27 December 2020,322,248,3310,3
THIRUVANANTHAPURAM,28 December 2020,188,262,3230,5
THIRUVANANTHAPURAM,29 December 2020,414,375,3267,2
THIRUVANANTHAPURAM,30 December 2020,320,392,3192,3
THIRUVANANTHAPURAM,31 December 2020,420,333,3278,1
THIRUVANANTHAPURAM,01 January 2021,386,357,3304,2
THIRUVANANTHAPURAM,02 January 2021,290,355,3237,2
THIRUVANANTHAPURAM,03 January 2021,282,264,3253,2
THIRUVANANTHAPURAM,04 January 2021,222,271,3202,2
THIRUVANANTHAPURAM,05 January 2021,388,284,3301,5
THIRUVANANTHAPURAM,06 January 2021,416,355,3358,3
THIRUVANANTHAPURAM,07 January 2021,284,340,3295,7
THIRUVANANTHAPURAM,08 January 2021,313,307,3300,1
THIRUVANANTHAPURAM,09 January 2021,344,352,3290,2
THIRUVANANTHAPURAM,10 January 2021,288,395,3182,1
THIRUVANANTHAPURAM,11 January 2021,222,212,3190,1
THIRUVANANTHAPURAM,12 January 2021,350,298,3239,2
THIRUVANANTHAPURAM,13 January 2021,386,335,3288,2
THIRUVANANTHAPURAM,14 January 2021,295,296,3283,3
THIRUVANANTHAPURAM,15 January 2021,301,321,3258,5
THIRUVANANTHAPURAM,16 January 2021,377,361,3271,3
THIRUVANANTHAPURAM,17 January 2021,296,431,3134,2
THIRUVANANTHAPURAM,18 January 2021,296,218,3212,0
THIRUVANANTHAPURAM,19 January 2021,404,341,3271,4
THIRUVANANTHAPURAM,20 January 2021,377,375,3269,4
THIRUVANANTHAPURAM,21 January 2021,468,333,3402,1
THIRUVANANTHAPURAM,22 January 2021,515,272,3638,7
THIRUVANANTHAPURAM,23 January 2021,522,428,3731,1
THIRUVANANTHAPURAM,24 January 2021,399,345,3780,5
THIRUVANANTHAPURAM,25 January 2021,313,202,3889,1
THIRUVANANTHAPURAM,26 January 2021,525,372,4040,2
THIRUVANANTHAPURAM,27 January 2021,353,354,4037,1
THIRUVANANTHAPURAM,28 January 2021,408,270,4169,6
THIRUVANANTHAPURAM,29 January 2021,414,376,4200,7
THIRUVANANTHAPURAM,30 January 2021,350,471,4077,2
THIRUVANANTHAPURAM,31 January 2021,300,382,3994,1
THIRUVANANTHAPURAM,01 February 2021,288,255,4027,0
THIRUVANANTHAPURAM,02 February 2021,383,326,4081,2
THIRUVANANTHAPURAM,03 February 2021,489,571,3991,8
THIRUVANANTHAPURAM,04 February 2021,409,370,4024,6
THIRUVANANTHAPURAM,05 February 2021,444,416,4048,4
THIRUVANANTHAPURAM,06 February 2021,480,485,4039,4
